head,tail,relation
643565,2320555,bought_together
643565,2029294,bought_together
644191,2240529,bought_together
172635,644191,bought_together
644524,930285,bought_together
644918,1814480,bought_together
644918,2155826,bought_together
417761,644918,bought_together
644918,1024802,bought_together
644918,1973542,bought_together
96674,648413,bought_together
648413,1618430,bought_together
648786,1298281,bought_together
310739,648786,bought_together
192389,649518,bought_together
649518,1418353,bought_together
76514,649518,bought_together
144813,649518,bought_together
649518,2254575,bought_together
152250,649553,bought_together
649836,874114,bought_together
649836,1537651,bought_together
649836,1271097,bought_together
650070,2075029,bought_together
653048,1917447,bought_together
653048,1769778,bought_together
653185,1448769,bought_together
531062,653185,bought_together
653185,2095962,bought_together
653535,1131536,bought_together
653535,1654563,bought_together
653535,2098202,bought_together
36738,653535,bought_together
564926,654696,bought_together
654696,1322316,bought_together
655362,2366556,bought_together
655362,804251,bought_together
655362,716737,bought_together
655362,2172387,bought_together
655362,1773367,bought_together
655767,1394431,bought_together
655767,2107843,bought_together
656371,2000262,bought_together
656371,1162638,bought_together
657815,2075633,bought_together
657815,1007311,bought_together
657815,1483776,bought_together
657815,1133074,bought_together
658122,2172742,bought_together
658122,1831269,bought_together
137538,658122,bought_together
658122,1271410,bought_together
659078,1968485,bought_together
659078,1882865,bought_together
70948,659078,bought_together
659078,2064848,bought_together
659078,955300,bought_together
659502,1533667,bought_together
659502,1243293,bought_together
659502,1329851,bought_together
659646,1442982,bought_together
659646,2055220,bought_together
659646,1746559,bought_together
660104,1178530,bought_together
660104,974293,bought_together
660104,1239463,bought_together
660104,1321866,bought_together
660104,1380148,bought_together
660398,1703132,bought_together
517461,660398,bought_together
661490,1603785,bought_together
154215,662050,bought_together
163308,662050,bought_together
662163,804678,bought_together
662163,1771446,bought_together
662163,2209268,bought_together
662163,2017545,bought_together
662163,1113661,bought_together
664953,1379439,bought_together
664953,1639441,bought_together
665062,2159144,bought_together
666066,1834595,bought_together
666710,2407719,bought_together
666710,1148076,bought_together
666710,2303374,bought_together
666710,2178759,bought_together
666710,1934913,bought_together
33628,667524,bought_together
667524,2111360,bought_together
11733,668829,bought_together
385470,669686,bought_together
179220,669686,bought_together
670155,1167178,bought_together
670155,1863583,bought_together
671055,871313,bought_together
671055,1067023,bought_together
671055,1121313,bought_together
70508,671912,bought_together
671912,2336643,bought_together
148922,671912,bought_together
671912,1584655,bought_together
671912,1210223,bought_together
671912,1198147,bought_together
76671,672243,bought_together
672303,836005,bought_together
608340,672303,bought_together
672303,1729286,bought_together
672607,2114268,bought_together
673599,2249628,bought_together
673599,945285,bought_together
673599,1308667,bought_together
673599,1289093,bought_together
673655,2013613,bought_together
673655,2143444,bought_together
675353,1394431,bought_together
676668,910811,bought_together
676668,2252616,bought_together
676668,699266,bought_together
676668,2208919,bought_together
677294,2122337,bought_together
52776,677294,bought_together
678120,1555680,bought_together
680382,1439242,bought_together
680382,1944340,bought_together
680382,1252743,bought_together
680382,756414,bought_together
680382,1993451,bought_together
680382,1759237,bought_together
680382,1333020,bought_together
680952,690103,bought_together
680952,1190312,bought_together
680952,1477072,bought_together
682832,2026532,bought_together
682832,1377811,bought_together
682861,2244659,bought_together
682861,1983336,bought_together
686111,1043347,bought_together
686111,1127587,bought_together
687077,2011963,bought_together
687849,1448305,bought_together
687849,1950124,bought_together
194193,687849,bought_together
687849,2183697,bought_together
688433,2384871,bought_together
688530,1070540,bought_together
688530,1271097,bought_together
688530,1461056,bought_together
688530,1217658,bought_together
688530,2186447,bought_together
688530,783866,bought_together
690103,1477072,bought_together
690103,1190312,bought_together
190332,690133,bought_together
46719,690133,bought_together
690133,1335122,bought_together
691593,1133733,bought_together
691593,2049443,bought_together
692607,1894491,bought_together
692607,2188425,bought_together
692607,1254365,bought_together
692607,1787873,bought_together
692607,1176747,bought_together
692607,877691,bought_together
692607,1786682,bought_together
692670,896395,bought_together
692710,1792345,bought_together
692710,1584008,bought_together
692929,1944880,bought_together
692929,1732342,bought_together
693351,1900165,bought_together
33836,693351,bought_together
693351,1765960,bought_together
694135,1633864,bought_together
45365,694135,bought_together
13161,694135,bought_together
102866,694826,bought_together
694826,997759,bought_together
695672,1280579,bought_together
31887,695672,bought_together
695672,1482831,bought_together
436,695672,bought_together
695672,2192832,bought_together
695929,1584188,bought_together
696171,1012425,bought_together
117613,696772,bought_together
203381,696772,bought_together
114686,696772,bought_together
22410,696772,bought_together
57308,696772,bought_together
187106,696779,bought_together
57643,696779,bought_together
697208,2240529,bought_together
698898,1586866,bought_together
698898,1643253,bought_together
698898,2145167,bought_together
699266,2208919,bought_together
699266,910811,bought_together
699266,2252616,bought_together
699785,1714036,bought_together
699785,889011,bought_together
1683,699785,bought_together
699785,1308625,bought_together
699992,1065035,bought_together
699992,758614,bought_together
604542,699992,bought_together
699992,1582897,bought_together
34243,699992,bought_together
700594,1733200,bought_together
700594,1041122,bought_together
700594,1268574,bought_together
700594,1364392,bought_together
700887,2266855,bought_together
700887,2233005,bought_together
700887,1607677,bought_together
700887,2026721,bought_together
119799,700989,bought_together
73116,700989,bought_together
163355,700989,bought_together
633404,701276,bought_together
701276,2094935,bought_together
701276,927339,bought_together
55312,701276,bought_together
701276,1085804,bought_together
701822,1779285,bought_together
701822,779707,bought_together
703170,861822,bought_together
703424,1259413,bought_together
703449,1199542,bought_together
707843,1508080,bought_together
707843,1744521,bought_together
710043,2392488,bought_together
710664,1830590,bought_together
710996,1481786,bought_together
95421,710996,bought_together
621220,710996,bought_together
712785,1765842,bought_together
712785,1136858,bought_together
713550,1827192,bought_together
713550,1357087,bought_together
713550,1814706,bought_together
714405,1448769,bought_together
653185,714405,bought_together
130364,715305,bought_together
603482,715305,bought_together
715305,1505451,bought_together
715305,1110054,bought_together
715305,1236613,bought_together
716051,2303409,bought_together
716051,2031350,bought_together
32366,716051,bought_together
716051,1830699,bought_together
716477,2039312,bought_together
716477,1075005,bought_together
716477,1010838,bought_together
716477,915234,bought_together
716477,1111698,bought_together
30236,717781,bought_together
717781,2221849,bought_together
81387,720329,bought_together
720329,1113116,bought_together
720982,950409,bought_together
721576,2245959,bought_together
721917,2322824,bought_together
721917,2418310,bought_together
721917,1757960,bought_together
722531,1402285,bought_together
496076,722531,bought_together
